,year,week,city_code,culinary_culture,orders_this_restaurant_this_week,orders_this_city_this_week
73698,2021,19,MUR,Asia,45,4418
73699,2021,19,MUR,China,42,4418
73700,2021,19,MUR,Hawaii,18,4418
73701,2021,19,MUR,Italy,230,4418
73702,2021,19,MUR,Japan,282,4418
73703,2021,19,MUR,Latin America,89,4418
73704,2021,19,MUR,Mexico,91,4418
73705,2021,19,MUR,Middle East,7,4418
73706,2021,19,MUR,Turkey,91,4418
73707,2021,19,MUR,US,367,4418
73708,2021,19,MUR,other,683,4418
73709,2021,19,NOM,Asia,27,3507
73710,2021,19,NOM,Europe,25,3507
73711,2021,19,NOM,Hawaii,64,3507
73712,2021,19,NOM,India,5,3507
73713,2021,19,NOM,Italy,379,3507
73714,2021,19,NOM,Japan,84,3507
73715,2021,19,NOM,Latin America,4,3507
73716,2021,19,NOM,Mexico,43,3507
73717,2021,19,NOM,Middle East,16,3507
73718,2021,19,NOM,Spain,60,3507
73719,2021,19,NOM,Turkey,20,3507
73720,2021,19,NOM,US,440,3507
73721,2021,19,NOM,other,306,3507
73722,2021,19,ODB,Asia,76,2443
73723,2021,19,ODB,Europe,7,2443
73724,2021,19,ODB,Italy,327,2443
73725,2021,19,ODB,Japan,127,2443
73726,2021,19,ODB,Latin America,4,2443
73727,2021,19,ODB,Middle East,83,2443
73728,2021,19,ODB,Turkey,15,2443
73729,2021,19,ODB,US,345,2443
73730,2021,19,ODB,other,176,2443
73731,2021,19,OUR,Japan,12,740
73732,2021,19,OUR,Mexico,4,740
73733,2021,19,OUR,US,4,740
73734,2021,19,OVD,Europe,20,2670
73735,2021,19,OVD,Italy,194,2670
73736,2021,19,OVD,Japan,11,2670
73737,2021,19,OVD,Mexico,61,2670
73738,2021,19,OVD,Middle East,13,2670
73739,2021,19,OVD,Spain,1,2670
73740,2021,19,OVD,US,567,2670
73741,2021,19,OVD,other,98,2670
73742,2021,19,PAL,China,101,9904
73743,2021,19,PAL,Europe,98,9904
73744,2021,19,PAL,India,48,9904
73745,2021,19,PAL,Italy,488,9904
73746,2021,19,PAL,Japan,578,9904
73747,2021,19,PAL,Mexico,2,9904
73748,2021,19,PAL,Middle East,25,9904
73749,2021,19,PAL,Thailand,36,9904
73750,2021,19,PAL,US,270,9904
73751,2021,19,PAL,other,515,9904
73752,2021,19,PIN,Italy,34,1711
73753,2021,19,PIN,Latin America,2,1711
73754,2021,19,PIN,US,202,1711
73755,2021,19,PIN,other,329,1711
73756,2021,19,PNA,Asia,61,7616
73757,2021,19,PNA,Italy,253,7616
73758,2021,19,PNA,Japan,173,7616
73759,2021,19,PNA,Mexico,53,7616
73760,2021,19,PNA,US,1205,7616
73761,2021,19,PNA,other,621,7616
73762,2021,19,PTV,India,25,495
73763,2021,19,PTV,Italy,9,495
73764,2021,19,PTV,Japan,12,495
73765,2021,19,PTV,Turkey,19,495
73766,2021,19,PTV,US,21,495
73767,2021,19,PTV,other,15,495
73768,2021,19,QSA,Asia,103,5787
73769,2021,19,QSA,Europe,101,5787
73770,2021,19,QSA,Italy,490,5787
73771,2021,19,QSA,Japan,347,5787
73772,2021,19,QSA,Mexico,55,5787
73773,2021,19,QSA,Middle East,3,5787
73774,2021,19,QSA,Spain,45,5787
73775,2021,19,QSA,Turkey,19,5787
73776,2021,19,QSA,US,607,5787
73777,2021,19,QSA,other,322,5787
73778,2021,19,RAR,China,64,2288
73779,2021,19,RAR,Italy,35,2288
73780,2021,19,RAR,Japan,20,2288
73781,2021,19,RAR,US,116,2288
73782,2021,19,RAR,other,217,2288
73783,2021,19,RGS,Asia,41,1772
73784,2021,19,RGS,Europe,16,1772
73785,2021,19,RGS,India,31,1772
73786,2021,19,RGS,Italy,123,1772
73787,2021,19,RGS,Japan,63,1772
73788,2021,19,RGS,Mexico,102,1772
73789,2021,19,RGS,Middle East,23,1772
73790,2021,19,RGS,Portugal,3,1772
73791,2021,19,RGS,Spain,9,1772
73792,2021,19,RGS,Turkey,5,1772
73793,2021,19,RGS,US,225,1772
73794,2021,19,RGS,other,194,1772
73795,2021,19,ROT,Italy,5,170
73796,2021,19,RQT,Turkey,13,105
73797,2021,19,RQT,US,12,105
73798,2021,19,SBL,Turkey,4,704
73799,2021,19,SCQ,Asia,94,1890
73800,2021,19,SCQ,China,19,1890
73801,2021,19,SCQ,Italy,106,1890
73802,2021,19,SCQ,Japan,24,1890
73803,2021,19,SCQ,Middle East,25,1890
73804,2021,19,SCQ,US,88,1890
73805,2021,19,SCQ,other,262,1890
73806,2021,19,SEV,Asia,174,10822
73807,2021,19,SEV,China,8,10822
73808,2021,19,SEV,Europe,38,10822
73809,2021,19,SEV,Hawaii,26,10822
73810,2021,19,SEV,India,23,10822
73811,2021,19,SEV,Italy,435,10822
73812,2021,19,SEV,Japan,434,10822
73813,2021,19,SEV,Middle East,33,10822
73814,2021,19,SEV,Spain,98,10822
73815,2021,19,SEV,US,844,10822
73816,2021,19,SEV,other,828,10822
73817,2021,19,SLM,Asia,23,2573
73818,2021,19,SLM,Europe,5,2573
73819,2021,19,SLM,Italy,102,2573
73820,2021,19,SLM,Mexico,76,2573
73821,2021,19,SLM,Middle East,14,2573
73822,2021,19,SLM,Spain,261,2573
73823,2021,19,SLM,Turkey,73,2573
73824,2021,19,SLM,US,414,2573
73825,2021,19,SLM,other,258,2573
73826,2021,19,SOM,Asia,20,4322
73827,2021,19,SOM,Europe,6,4322
73828,2021,19,SOM,India,10,4322
73829,2021,19,SOM,Italy,334,4322
73830,2021,19,SOM,Japan,119,4322
73831,2021,19,SOM,Latin America,4,4322
73832,2021,19,SOM,Mexico,37,4322
73833,2021,19,SOM,Middle East,7,4322
73834,2021,19,SOM,Spain,42,4322
73835,2021,19,SOM,Turkey,16,4322
73836,2021,19,SOM,US,510,4322
73837,2021,19,SOM,other,398,4322
73838,2021,19,STD,Europe,29,2131
73839,2021,19,STD,Hawaii,177,2131
73840,2021,19,STD,Italy,173,2131
73841,2021,19,STD,Japan,85,2131
73842,2021,19,STD,Middle East,33,2131
73843,2021,19,STD,Turkey,42,2131
73844,2021,19,STD,US,307,2131
73845,2021,19,STD,other,120,2131
73846,2021,19,TCC,Italy,60,580
73847,2021,19,TCC,Spain,17,580
73848,2021,19,TCC,US,319,580
73849,2021,19,TCC,other,17,580
73850,2021,19,TFN,Asia,179,8677
73851,2021,19,TFN,Hawaii,182,8677
73852,2021,19,TFN,Italy,756,8677
73853,2021,19,TFN,Japan,11,8677
73854,2021,19,TFN,Latin America,43,8677
73855,2021,19,TFN,Lebanon,201,8677
73856,2021,19,TFN,Mexico,31,8677
73857,2021,19,TFN,Middle East,21,8677
73858,2021,19,TFN,Spain,7,8677
73859,2021,19,TFN,US,495,8677
73860,2021,19,TFN,other,413,8677
73861,2021,19,TLV,Italy,40,500
73862,2021,19,TLV,Turkey,19,500
73863,2021,19,TLV,US,55,500
73864,2021,19,TLV,other,5,500
73865,2021,19,TRR,Europe,4,251
73866,2021,19,TRS,Asia,51,3445
73867,2021,19,TRS,Europe,31,3445
73868,2021,19,TRS,Hawaii,69,3445
73869,2021,19,TRS,India,2,3445
73870,2021,19,TRS,Italy,316,3445
73871,2021,19,TRS,Japan,111,3445
73872,2021,19,TRS,Mexico,16,3445
73873,2021,19,TRS,Middle East,25,3445
73874,2021,19,TRS,Spain,23,3445
73875,2021,19,TRS,US,38,3445
73876,2021,19,TRS,other,432,3445
73877,2021,19,VAC,Italy,14,620
73878,2021,19,VAC,Spain,27,620
73879,2021,19,VAC,Turkey,14,620
73880,2021,19,VAC,other,190,620
73881,2021,19,VAL,Asia,382,23279
73882,2021,19,VAL,China,135,23279
73883,2021,19,VAL,Europe,180,23279
73884,2021,19,VAL,Hawaii,179,23279
73885,2021,19,VAL,India,74,23279
73886,2021,19,VAL,Italy,1297,23279
73887,2021,19,VAL,Japan,609,23279
73888,2021,19,VAL,Latin America,7,23279
73889,2021,19,VAL,Mexico,55,23279
73890,2021,19,VAL,Middle East,134,23279
73891,2021,19,VAL,Spain,187,23279
73892,2021,19,VAL,Thailand,100,23279
73893,2021,19,VAL,Turkey,136,23279
73894,2021,19,VAL,US,1818,23279
73895,2021,19,VAL,other,2369,23279
73896,2021,19,VIG,Europe,18,4644
73897,2021,19,VIG,Italy,317,4644
73898,2021,19,VIG,Japan,38,4644
73899,2021,19,VIG,Latin America,21,4644
73900,2021,19,VIG,Mexico,34,4644
73901,2021,19,VIG,Middle East,41,4644
73902,2021,19,VIG,Spain,152,4644
73903,2021,19,VIG,Turkey,51,4644
73904,2021,19,VIG,US,449,4644
73905,2021,19,VIG,other,155,4644
73906,2021,19,VIT,Asia,101,3112
73907,2021,19,VIT,Europe,17,3112
73908,2021,19,VIT,India,13,3112
73909,2021,19,VIT,Italy,383,3112
73910,2021,19,VIT,Japan,19,3112
73911,2021,19,VIT,Mexico,32,3112
73912,2021,19,VIT,Middle East,39,3112
73913,2021,19,VIT,Turkey,33,3112
73914,2021,19,VIT,US,505,3112
73915,2021,19,VIT,other,47,3112
73916,2021,19,VLL,China,17,4199
73917,2021,19,VLL,Europe,146,4199
73918,2021,19,VLL,India,5,4199
73919,2021,19,VLL,Italy,220,4199
73920,2021,19,VLL,Japan,29,4199
73921,2021,19,VLL,Latin America,22,4199
73922,2021,19,VLL,Mexico,6,4199
73923,2021,19,VLL,Middle East,37,4199
73924,2021,19,VLL,Spain,43,4199
73925,2021,19,VLL,Turkey,39,4199
73926,2021,19,VLL,US,863,4199
73927,2021,19,VLL,other,391,4199
73928,2021,19,XRY,Japan,10,1168
73929,2021,19,XRY,US,2,1168
73930,2021,19,XRY,other,99,1168
73931,2021,19,ZAR,Asia,137,12578
73932,2021,19,ZAR,China,33,12578
73933,2021,19,ZAR,Europe,117,12578
73934,2021,19,ZAR,Italy,736,12578
73935,2021,19,ZAR,Japan,302,12578
73936,2021,19,ZAR,Latin America,1,12578
73937,2021,19,ZAR,Mexico,102,12578
73938,2021,19,ZAR,Middle East,66,12578
73939,2021,19,ZAR,Spain,140,12578
73940,2021,19,ZAR,Thailand,25,12578
73941,2021,19,ZAR,Turkey,155,12578
73942,2021,19,ZAR,US,1480,12578
73943,2021,19,ZAR,other,1635,12578
73944,2021,20,AGU,Italy,12,527
73945,2021,20,ALB,China,41,1436
73946,2021,20,ALB,Italy,30,1436
73947,2021,20,ALB,Japan,3,1436
73948,2021,20,ALB,Turkey,52,1436
73949,2021,20,ALB,US,1,1436
73950,2021,20,ALB,other,141,1436
73951,2021,20,ALC,Asia,35,6962
73952,2021,20,ALC,Europe,41,6962
73953,2021,20,ALC,Hawaii,74,6962
73954,2021,20,ALC,Italy,494,6962
73955,2021,20,ALC,Japan,167,6962
73956,2021,20,ALC,Mexico,29,6962
73957,2021,20,ALC,Middle East,125,6962
73958,2021,20,ALC,Spain,14,6962
73959,2021,20,ALC,Thailand,74,6962
73960,2021,20,ALC,US,825,6962
73961,2021,20,ALC,other,431,6962
73962,2021,20,ALG,China,45,1027
73963,2021,20,ALG,Italy,18,1027
73964,2021,20,ALG,Japan,1,1027
73965,2021,20,ALG,Middle East,26,1027
73966,2021,20,ALG,US,2,1027
73967,2021,20,ALG,other,203,1027
73968,2021,20,ALM,Italy,35,1107
73969,2021,20,ALM,Middle East,18,1107
73970,2021,20,ALR,Italy,3,598
73971,2021,20,AVL,Italy,5,818
73972,2021,20,AVL,Spain,46,818
73973,2021,20,AVL,other,41,818
73974,2021,20,BCN,Asia,1898,106056
73975,2021,20,BCN,China,268,106056
73976,2021,20,BCN,Ecuador,59,106056
73977,2021,20,BCN,Europe,580,106056
73978,2021,20,BCN,Georgia,20,106056
73979,2021,20,BCN,Greece,60,106056
73980,2021,20,BCN,Hawaii,1190,106056
73981,2021,20,BCN,India,507,106056
73982,2021,20,BCN,Italy,8974,106056
73983,2021,20,BCN,Japan,6915,106056
73984,2021,20,BCN,Latin America,1070,106056
73985,2021,20,BCN,Mexico,3122,106056
73986,2021,20,BCN,Middle East,1978,106056
73987,2021,20,BCN,Peru,4,106056
73988,2021,20,BCN,Spain,1381,106056
73989,2021,20,BCN,Thailand,435,106056
73990,2021,20,BCN,Turkey,39,106056
73991,2021,20,BCN,US,6850,106056
73992,2021,20,BCN,Vietnam,2,106056
73993,2021,20,BCN,other,22775,106056
73994,2021,20,BIL,Asia,478,5131
73995,2021,20,BIL,China,25,5131
73996,2021,20,BIL,Europe,161,5131
73997,2021,20,BIL,Hawaii,5,5131
73998,2021,20,BIL,India,12,5131
73999,2021,20,BIL,Italy,377,5131
74000,2021,20,BIL,Japan,180,5131
74001,2021,20,BIL,Latin America,6,5131
74002,2021,20,BIL,Mexico,31,5131
74003,2021,20,BIL,Middle East,111,5131
74004,2021,20,BIL,US,734,5131
74005,2021,20,BIL,other,646,5131
74006,2021,20,BJZ,Italy,21,1549
74007,2021,20,BJZ,Japan,26,1549
74008,2021,20,BJZ,Middle East,2,1549
74009,2021,20,BJZ,US,80,1549
74010,2021,20,BJZ,other,95,1549
74011,2021,20,BKL,Hawaii,13,1560
74012,2021,20,BKL,Italy,69,1560
74013,2021,20,BKL,Mexico,11,1560
74014,2021,20,BKL,Spain,87,1560
74015,2021,20,BKL,US,97,1560
74016,2021,20,BKL,other,114,1560
74017,2021,20,BNR,Argentina,2,1282
74018,2021,20,BNR,China,3,1282
74019,2021,20,BNR,Europe,3,1282
74020,2021,20,BNR,Italy,66,1282
74021,2021,20,BNR,Japan,26,1282
74022,2021,20,BNR,US,218,1282
74023,2021,20,BNR,other,169,1282
74024,2021,20,CAA,Italy,64,1157
74025,2021,20,CAA,Japan,2,1157
74026,2021,20,CAA,US,84,1157
74027,2021,20,CAA,other,58,1157
74028,2021,20,CDZ,Italy,15,500
74029,2021,20,CDZ,Latin America,4,500
74030,2021,20,CDZ,US,64,500
74031,2021,20,CDZ,other,20,500
74032,2021,20,COL,Italy,9,632
74033,2021,20,CTL,Italy,32,788
74034,2021,20,CTL,Japan,46,788
74035,2021,20,CTL,Mexico,2,788
74036,2021,20,CTL,Thailand,15,788
74037,2021,20,CTL,Turkey,11,788
74038,2021,20,CTL,US,77,788
74039,2021,20,CTL,other,82,788
74040,2021,20,CUG,Asia,141,3194
74041,2021,20,CUG,Europe,24,3194
74042,2021,20,CUG,Italy,381,3194
74043,2021,20,CUG,Japan,18,3194
74044,2021,20,CUG,Mexico,40,3194
74045,2021,20,CUG,Middle East,44,3194
74046,2021,20,CUG,US,436,3194
74047,2021,20,CUG,other,228,3194
74048,2021,20,EAS,Asia,21,2845
74049,2021,20,EAS,India,6,2845
74050,2021,20,EAS,Italy,55,2845
74051,2021,20,EAS,Japan,145,2845
74052,2021,20,EAS,Mexico,69,2845
74053,2021,20,EAS,Middle East,56,2845
74054,2021,20,EAS,Turkey,39,2845
74055,2021,20,EAS,US,152,2845
74056,2021,20,EAS,other,178,2845
74057,2021,20,ELX,Asia,94,1636
74058,2021,20,ELX,Italy,83,1636
74059,2021,20,ELX,Japan,55,1636
74060,2021,20,ELX,Mexico,7,1636
74061,2021,20,ELX,Spain,10,1636
74062,2021,20,ELX,US,126,1636
74063,2021,20,ELX,other,193,1636
74064,2021,20,FDA,Asia,45,2337
74065,2021,20,FDA,Europe,13,2337
74066,2021,20,FDA,Italy,6,2337
74067,2021,20,FDA,Japan,37,2337
74068,2021,20,FDA,Middle East,5,2337
74069,2021,20,FDA,Spain,5,2337
74070,2021,20,FDA,US,17,2337
74071,2021,20,FDA,other,35,2337
74072,2021,20,FER,Italy,5,483
74073,2021,20,FER,US,210,483
74074,2021,20,FNG,China,8,848
74075,2021,20,FNG,India,2,848
74076,2021,20,FNG,Italy,14,848
74077,2021,20,FNG,Japan,5,848
74078,2021,20,FNG,Mexico,1,848
74079,2021,20,FNG,Spain,1,848
74080,2021,20,FNG,Thailand,4,848
74081,2021,20,FNG,US,19,848
74082,2021,20,FNG,other,82,848
74083,2021,20,GAV,Argentina,11,649
74084,2021,20,GAV,Italy,7,649
74085,2021,20,GAV,other,18,649
74086,2021,20,GDL,Italy,10,391
74087,2021,20,GDL,Spain,4,391
74088,2021,20,GDL,Turkey,13,391
74089,2021,20,GDL,US,37,391
74090,2021,20,GDL,other,38,391
74091,2021,20,GIJ,Asia,8,5053
74092,2021,20,GIJ,Europe,64,5053
74093,2021,20,GIJ,Hawaii,5,5053
74094,2021,20,GIJ,India,6,5053
74095,2021,20,GIJ,Italy,483,5053
74096,2021,20,GIJ,Japan,47,5053
74097,2021,20,GIJ,Mexico,83,5053
74098,2021,20,GIJ,Middle East,16,5053
74099,2021,20,GIJ,Spain,2,5053
74100,2021,20,GIJ,US,254,5053
74101,2021,20,GIJ,other,468,5053
74102,2021,20,GRA,Asia,179,7000
74103,2021,20,GRA,China,47,7000
74104,2021,20,GRA,Europe,25,7000
74105,2021,20,GRA,Hawaii,203,7000
74106,2021,20,GRA,India,79,7000
74107,2021,20,GRA,Italy,370,7000
74108,2021,20,GRA,Japan,182,7000
74109,2021,20,GRA,Latin America,3,7000
74110,2021,20,GRA,Mexico,40,7000
74111,2021,20,GRA,Middle East,140,7000
74112,2021,20,GRA,Spain,25,7000
74113,2021,20,GRA,Thailand,309,7000
74114,2021,20,GRA,US,434,7000
74115,2021,20,GRA,other,635,7000
74116,2021,20,GRO,Asia,38,1217
74117,2021,20,GRO,Europe,33,1217
74118,2021,20,GRO,Italy,58,1217
74119,2021,20,GRO,Japan,24,1217
74120,2021,20,GRO,Latin America,6,1217
74121,2021,20,GRO,Mexico,8,1217
74122,2021,20,GRO,US,19,1217
74123,2021,20,GRO,other,11,1217
74124,2021,20,GTX,China,18,524
74125,2021,20,GTX,Hawaii,25,524
74126,2021,20,GTX,Italy,21,524
74127,2021,20,GTX,Japan,23,524
74128,2021,20,GTX,Mexico,3,524
74129,2021,20,GTX,Turkey,37,524
74130,2021,20,GTX,US,10,524
74131,2021,20,GTX,other,54,524
74132,2021,20,HEN,Asia,52,3654
74133,2021,20,HEN,Greece,11,3654
74134,2021,20,HEN,India,6,3654
74135,2021,20,HEN,Italy,215,3654
74136,2021,20,HEN,Japan,80,3654
74137,2021,20,HEN,Latin America,15,3654
74138,2021,20,HEN,Mexico,37,3654
74139,2021,20,HEN,Spain,22,3654
74140,2021,20,HEN,Thailand,7,3654
74141,2021,20,HEN,Turkey,63,3654
74142,2021,20,HEN,US,401,3654
74143,2021,20,HEN,other,487,3654
74144,2021,20,HUV,Italy,1,664
74145,2021,20,IBZ,China,15,1329
74146,2021,20,IBZ,Hawaii,32,1329
74147,2021,20,IBZ,India,17,1329
74148,2021,20,IBZ,Italy,7,1329
74149,2021,20,IBZ,Japan,49,1329
74150,2021,20,IBZ,Thailand,26,1329
74151,2021,20,IBZ,US,28,1329
74152,2021,20,IBZ,other,94,1329
74153,2021,20,JEN,Italy,7,477
74154,2021,20,JEN,Middle East,4,477
74155,2021,20,JEN,Turkey,9,477
74156,2021,20,JEN,US,15,477
74157,2021,20,JEN,other,3,477
74158,2021,20,LCG,Asia,167,2832
74159,2021,20,LCG,China,6,2832
74160,2021,20,LCG,Hawaii,83,2832
74161,2021,20,LCG,Italy,295,2832
74162,2021,20,LCG,Japan,13,2832
74163,2021,20,LCG,Mexico,14,2832
74164,2021,20,LCG,Spain,32,2832
74165,2021,20,LCG,Thailand,20,2832
74166,2021,20,LCG,US,284,2832
74167,2021,20,LCG,other,59,2832
74168,2021,20,LEN,Europe,38,3206
74169,2021,20,LEN,Italy,210,3206
74170,2021,20,LEN,Japan,95,3206
74171,2021,20,LEN,Latin America,173,3206
74172,2021,20,LEN,Spain,21,3206
74173,2021,20,LEN,Turkey,26,3206
74174,2021,20,LEN,US,121,3206
74175,2021,20,LEN,other,210,3206
74176,2021,20,LER,Asia,3,530
74177,2021,20,LER,Italy,48,530
74178,2021,20,LER,Middle East,39,530
74179,2021,20,LER,Spain,1,530
74180,2021,20,LER,US,9,530
74181,2021,20,LER,other,19,530
74182,2021,20,LPA,Asia,347,6894
74183,2021,20,LPA,Europe,12,6894
74184,2021,20,LPA,Hawaii,23,6894
74185,2021,20,LPA,India,15,6894
74186,2021,20,LPA,Italy,446,6894
74187,2021,20,LPA,Japan,114,6894
74188,2021,20,LPA,Middle East,186,6894
74189,2021,20,LPA,Spain,1,6894
74190,2021,20,LPA,US,584,6894
74191,2021,20,LPA,other,863,6894
74192,2021,20,MAD,Argentina,51,111808
74193,2021,20,MAD,Asia,1964,111808
74194,2021,20,MAD,China,300,111808
74195,2021,20,MAD,Europe,268,111808
74196,2021,20,MAD,Hawaii,2665,111808
74197,2021,20,MAD,India,237,111808
74198,2021,20,MAD,Italy,7153,111808
74199,2021,20,MAD,Japan,5034,111808
74200,2021,20,MAD,Latin America,1049,111808
74201,2021,20,MAD,Mexico,710,111808
74202,2021,20,MAD,Middle East,403,111808
74203,2021,20,MAD,Peru,13,111808
74204,2021,20,MAD,Spain,1664,111808
74205,2021,20,MAD,Thailand,67,111808
74206,2021,20,MAD,Turkey,121,111808
74207,2021,20,MAD,US,10000,111808
74208,2021,20,MAD,other,19969,111808
74209,2021,20,MAL,Asia,89,6793
74210,2021,20,MAL,Europe,86,6793
74211,2021,20,MAL,Italy,335,6793
74212,2021,20,MAL,Japan,51,6793
74213,2021,20,MAL,Mexico,39,6793
74214,2021,20,MAL,Middle East,23,6793
74215,2021,20,MAL,Spain,1,6793
74216,2021,20,MAL,US,417,6793
74217,2021,20,MAL,other,702,6793
74218,2021,20,MAS,Italy,3,307
74219,2021,20,MAS,US,7,307
74220,2021,20,MAT,Italy,120,1444
74221,2021,20,MAT,Japan,54,1444
74222,2021,20,MAT,Mexico,11,1444
74223,2021,20,MAT,Middle East,9,1444
74224,2021,20,MAT,US,69,1444
74225,2021,20,MAT,other,215,1444
74226,2021,20,MBA,Italy,12,1047
74227,2021,20,MBA,Japan,10,1047
74228,2021,20,MBA,Thailand,123,1047
74229,2021,20,MBA,US,135,1047
74230,2021,20,MBA,other,96,1047
74231,2021,20,MOS,Europe,16,4317
74232,2021,20,MOS,Italy,15,4317
74233,2021,20,MOS,Latin America,24,4317
74234,2021,20,MOS,Middle East,62,4317
74235,2021,20,MOS,Turkey,23,4317
74236,2021,20,MOS,US,12,4317
74237,2021,20,MSE,Europe,1,350
74238,2021,20,MUR,Asia,42,4396
74239,2021,20,MUR,China,34,4396
74240,2021,20,MUR,Hawaii,15,4396
74241,2021,20,MUR,Italy,303,4396
74242,2021,20,MUR,Japan,334,4396
74243,2021,20,MUR,Latin America,73,4396
74244,2021,20,MUR,Mexico,56,4396
74245,2021,20,MUR,Middle East,9,4396
74246,2021,20,MUR,Turkey,93,4396
74247,2021,20,MUR,US,327,4396
74248,2021,20,MUR,other,694,4396
74249,2021,20,NOM,Asia,30,3470
74250,2021,20,NOM,Europe,27,3470
74251,2021,20,NOM,Hawaii,76,3470
74252,2021,20,NOM,India,10,3470
74253,2021,20,NOM,Italy,376,3470
74254,2021,20,NOM,Japan,93,3470
74255,2021,20,NOM,Latin America,1,3470
74256,2021,20,NOM,Mexico,42,3470
74257,2021,20,NOM,Middle East,16,3470
74258,2021,20,NOM,Spain,53,3470
74259,2021,20,NOM,Turkey,20,3470
74260,2021,20,NOM,US,456,3470
74261,2021,20,NOM,other,325,3470
74262,2021,20,ODB,Asia,86,2457
74263,2021,20,ODB,Europe,23,2457
74264,2021,20,ODB,Italy,402,2457
74265,2021,20,ODB,Japan,107,2457
74266,2021,20,ODB,Latin America,7,2457
74267,2021,20,ODB,Middle East,86,2457
74268,2021,20,ODB,Turkey,13,2457
74269,2021,20,ODB,US,336,2457
74270,2021,20,ODB,other,180,2457
74271,2021,20,OUR,Japan,10,727
74272,2021,20,OUR,Mexico,3,727
74273,2021,20,OUR,US,3,727
74274,2021,20,OVD,Europe,18,2488
74275,2021,20,OVD,Italy,197,2488
74276,2021,20,OVD,Japan,10,2488
74277,2021,20,OVD,Mexico,64,2488
74278,2021,20,OVD,Middle East,5,2488
74279,2021,20,OVD,Spain,6,2488
74280,2021,20,OVD,US,504,2488
74281,2021,20,OVD,other,107,2488
74282,2021,20,PAL,China,94,9598
74283,2021,20,PAL,Europe,78,9598
74284,2021,20,PAL,India,44,9598
74285,2021,20,PAL,Italy,514,9598
74286,2021,20,PAL,Japan,611,9598
74287,2021,20,PAL,Mexico,7,9598
74288,2021,20,PAL,Middle East,23,9598
74289,2021,20,PAL,Thailand,29,9598
74290,2021,20,PAL,US,217,9598
74291,2021,20,PAL,other,570,9598
74292,2021,20,PIN,Italy,37,1582
74293,2021,20,PIN,Latin America,4,1582
74294,2021,20,PIN,US,144,1582
74295,2021,20,PIN,other,254,1582
74296,2021,20,PNA,Asia,60,7361
74297,2021,20,PNA,Italy,206,7361
74298,2021,20,PNA,Japan,189,7361
74299,2021,20,PNA,Mexico,50,7361
74300,2021,20,PNA,US,1300,7361
74301,2021,20,PNA,other,642,7361
74302,2021,20,PTV,India,26,493
74303,2021,20,PTV,Italy,12,493
74304,2021,20,PTV,Japan,12,493
74305,2021,20,PTV,Turkey,16,493
74306,2021,20,PTV,US,22,493
74307,2021,20,PTV,other,16,493
74308,2021,20,QSA,Asia,88,5626
74309,2021,20,QSA,Europe,116,5626
74310,2021,20,QSA,Italy,440,5626
74311,2021,20,QSA,Japan,302,5626
74312,2021,20,QSA,Mexico,66,5626
74313,2021,20,QSA,Middle East,8,5626
74314,2021,20,QSA,Spain,47,5626
74315,2021,20,QSA,Turkey,17,5626
74316,2021,20,QSA,US,606,5626
74317,2021,20,QSA,other,324,5626
74318,2021,20,RAR,China,55,2312
74319,2021,20,RAR,Italy,32,2312
74320,2021,20,RAR,Japan,22,2312
74321,2021,20,RAR,US,133,2312
74322,2021,20,RAR,other,242,2312
74323,2021,20,RGS,Asia,39,1737
74324,2021,20,RGS,Europe,9,1737
74325,2021,20,RGS,India,20,1737
74326,2021,20,RGS,Italy,140,1737
74327,2021,20,RGS,Japan,85,1737
74328,2021,20,RGS,Mexico,91,1737
74329,2021,20,RGS,Middle East,25,1737
74330,2021,20,RGS,Portugal,7,1737
74331,2021,20,RGS,Spain,12,1737
74332,2021,20,RGS,Turkey,11,1737
74333,2021,20,RGS,US,212,1737
74334,2021,20,RGS,other,205,1737
74335,2021,20,ROT,Italy,18,143
74336,2021,20,RQT,Turkey,15,115
74337,2021,20,RQT,US,20,115
74338,2021,20,SBL,Japan,1,723
74339,2021,20,SBL,Turkey,7,723
74340,2021,20,SCQ,Asia,111,1965
74341,2021,20,SCQ,China,22,1965
74342,2021,20,SCQ,Italy,114,1965
74343,2021,20,SCQ,Japan,28,1965
74344,2021,20,SCQ,Middle East,37,1965
74345,2021,20,SCQ,US,78,1965
74346,2021,20,SCQ,other,323,1965
74347,2021,20,SEV,Asia,183,10433
74348,2021,20,SEV,China,6,10433
74349,2021,20,SEV,Europe,32,10433
74350,2021,20,SEV,Hawaii,25,10433
74351,2021,20,SEV,India,29,10433
74352,2021,20,SEV,Italy,432,10433
74353,2021,20,SEV,Japan,450,10433
74354,2021,20,SEV,Latin America,1,10433
74355,2021,20,SEV,Middle East,60,10433
74356,2021,20,SEV,Spain,74,10433
74357,2021,20,SEV,US,808,10433
74358,2021,20,SEV,other,917,10433
74359,2021,20,SLM,Asia,17,2560
74360,2021,20,SLM,Europe,2,2560
74361,2021,20,SLM,Italy,87,2560
74362,2021,20,SLM,Mexico,97,2560
74363,2021,20,SLM,Middle East,15,2560
74364,2021,20,SLM,Spain,202,2560
74365,2021,20,SLM,Turkey,58,2560
74366,2021,20,SLM,US,438,2560
74367,2021,20,SLM,other,334,2560
74368,2021,20,SOM,Asia,21,4466
74369,2021,20,SOM,Europe,2,4466
74370,2021,20,SOM,India,11,4466
74371,2021,20,SOM,Italy,326,4466
74372,2021,20,SOM,Japan,140,4466
